id,label,prediction,title,text
1,1,1,U.S. legislators to call for release of Americans held by Iran,"WASHINGTON (Reuters) - A resolution calling for Iran to release two U.S. citizens imprisoned there for months will be introduced on Wednesday by House of Representatives Foreign Affairs Committee chairman Ed Royce, a Republican, and Democratic Representative Gerry Connolly, their offices said. The resolution will call for Iran to immediately and unconditionally release businessman Siamak Namazi and his father, Baquer Namazi, 80, both of whom have dual citizenship. The text of the resolution was seen by Reuters. It will also call for U.S. President Barack Obama to undertake efforts to secure their release.  Siamak Namazi was detained by the Islamic Revolutionary Guard Corps in October while visiting relatives and has been barred from leaving Iran since July 2015. His father was arrested in Tehran in February. “Iran’s continued wrongful jailing of Americans is very disturbing,” Royce said in an emailed statement on Tuesday. “Siamak and Baquer Namazi deserve to be free and with their families, and this resolution should push President Obama to step up efforts to bring them home.” The resolution “encourages the President to utilize appropriate measures” against Iran’s government if the Namazis are not released, but it stops short of calling for economic sanctions, a specific request by a representative of the Namazi family, said one source familiar with the resolution who declined to be named. Siamak Namazi has criticized sanctions against Iran, writing in a 2013 opinion piece in the New York Times that Western sanctions had blocked medicines from reaching the country.  U.S. State Department spokesman Sam Werberg said the agency does not comment on resolutions before they have been formally introduced. He added, “We are not aware of any charges against either Siamak or Baquer and we believe that both reported detentions are unjust.”  Five American citizens were released from Iranian prisons in January as part of a prisoner swap with the United States.  Iran has detained several other dual nationals since that swap, including Homa Hoodfar, a Canadian-Iranian woman, Nazanin Zaghari-Ratcliffe, a British-Iranian woman and project manager with the Thomson Reuters Foundation, and Nazak Afshar, a French-Iranian woman. "
1,1,1,Australia defends hardline immigration policy as keeping out 'undesirables',"(Reuters) - Australia said on Sunday it is stopping  undesirables  such as terrorists, pedophiles, organized criminals and drug smugglers from boarding flights to the country, defending its hardline immigration policy that has drawn criticism from rights groups.  Immigration Minister Peter Dutton said that Australian Border Force Airline Liaison Officers were operating in major transit airports to push those threats  beyond our borders .  Where other countries  allow people to arrive and then assess the threat then , the  Australian model  was to bar those considered a threat.   (Liaison officers) try to identify the threats   particularly given that we ve got foreign fighters coming back through Southeast Asia and all over   the idea is to stop them getting on planes,  the minister told the Nine Network.  According to media, immigration officials prevented 1,043 passengers from boarding flights to Australia since 2013. Australia has seen the rise of nationalist, anti-immigration politics with far-right wing parties such as One Nation garnering strong public support, while the popularity of the ruling center-right government has been languishing. Under its policy on asylum seekers arriving by boat, Australia turns back unauthorized vessels at sea to their port of origin when it can and sends those it cannot to controversial camps in the South Pacific for long-term detention. Earlier this year, the government announced it would raise the bar for handing out citizenships by lengthening the waiting period, adding a new  Australian values  test and raising the standard for English language as part of a shake up of its immigration program. "
1,1,1,Six farmers killed in apparent land dispute in Peru's Amazon,"LIMA (Reuters) - Six farmers were shot dead in the Peruvian Amazon by a group of masked men in an apparent dispute over land rights, a police officer and a tribal leader said on Thursday. Five bodies, one with hands and feet bound, had been thrown in a river and a sixth was found by the side of an unpaved road in the jungle region Ucayali, police officer Raul Huari said. The victims were part of a community of peasant farmers that had refused to leave the lands they work on when pressured by oil palm growers, said Robert Guimaraes, the head of an indigenous federation in Ucayali. Witnesses testified that a group of between 30 and 40 men carrying shotguns tried to kill some 20 farmers altogether, Huari said.  They said they showed up, surrounded them and just started shooting. Fortunately, some managed to escape,  he said.  In my 24 years of working I ve never seen anything like this.  Huari said the murders appeared to be linked to a land dispute, and a special police unit and prosecutors were carrying out investigations. The murders occurred on Sept. 1, marking the three-year anniversary of the killing of four indigenous activists who had faced threats from loggers in a different part of Ucayali. After the 2014 murders, which came as Peru was hosting a global environmental summit, the government promised to do more to protect remote Amazonian villages that often lack land titles from violent clashes with squatters. Guimaraes said native communities continue to face violent threats in Ucayali and that no one has been convicted for the 2014 murders. Peru s culture and interior ministries did not respond to requests for comment. The native Shipibo community of Santa Clara de Uchunya, which lives near where the farmers killed, has tried to repel oil palm growers from their lands for years, said Guimaraes. "
1,1,1,Highlights: The Trump presidency on March 14 at 9:25 p.m. ET,"(Reuters) - Highlights of the day for U.S. President Donald Trump’s administration on Tuesday: The White House and congressional leaders say they are weighing changes to their plan to dismantle the Obamacare health law as Republicans’ questions mount following an estimate that it would cause 14 million Americans to lose insurance next year. MSNBC host Rachel Maddow says on Twitter she has obtained Donald Trump’s 2005 tax returns, and the White House responds by saying the president had paid $38 million in taxes on more than $150 million in income. Trump meets Saudi Arabia’s Deputy Crown Prince Mohammed bin Salman at the White House for a discussion likely to touch on investment opportunities in the kingdom and efforts to stop the war in Syria.  Trump’s Middle East envoy holds his first talks with Palestinian President Mahmoud Abbas, amid Palestinian concerns that the new administration in Washington is more favorably disposed toward Israel. Trump’s choice for the top U.S. trade negotiator pledges an “America First” strategy to aggressively enforce U.S. laws and trade deals to stop unfair imports and push China to scrap excess factory capacity. Trump’s administration is preparing to release a wide-ranging executive order to reduce the role that climate change plays in policy decisions, according to a Trump administration official who reviewed a draft of the order. Trump plans to nominate J. Christopher Giancarlo to lead the Commodity Futures Trading Commission, the regulator tasked with policing the massive over-the-counter derivatives market, the White House says. Trump will nominate Goldman Sachs Group Managing Director James Donovan as deputy secretary of the Treasury, the White House says. The White House says that Trump does not agree with a controversial tweet on immigration and birth rates by Republican Representative Steve King. Airline industry group IATA is concerned about protectionist rhetoric from the United States and other governments but sees the Trump administration’s plans to invest in infrastructure as positive for the industry. A senior Canadian Finance Ministry official says there is a lot of uncertainty over what direction the United States wants to take on issues such as trade and taxation policy ahead of the upcoming meeting of G20 finance ministers. Shares of hospitals and health insurers fall after the U.S. Congressional Budget Office forecasts that 14 million Americans will lose medical insurance by next year under a Republican plan to dismantle Obamacare. "
1,1,1,Conservative U.S. justices skeptical in cross-border shooting case,"(Reuters) - Conservative U.S. Supreme Court justices on Tuesday expressed skepticism about reviving a lawsuit filed by the family of a Mexican teenager against a U.S. Border Patrol agent who fatally shot the 15-year-old from across the border in Texas in 2010. Among the concerns raised by justices was whether non-U.S. citizens injured by drone attacks overseas that are directed from the United States could file similar claims if the lawsuit was allowed to move forward. In a closely watched case that could affect U.S. immigration actions under President Donald Trump’s administration, the court’s liberal justices expressed sympathy toward allowing the case to move forward, indicating the justices could be headed toward a 4-4 split. Such a ruling would leave in place a lower court’s decision to throw out the civil rights claims against the agent, Jesus Mesa, filed by the family of Sergio Hernandez. The Supreme Court potentially could delay action on the case to see if Trump’s nominee to fill a vacancy on the court, conservative appeals court judge Neil Gorsuch, is confirmed by the U.S. Senate. Gorsuch could then potentially cast the deciding vote. A ruling would normally be due by the end of June.  Justice Anthony Kennedy, a conservative who sometimes sides with the liberal justices in close cases and whose vote could be pivotal in this one, voiced doubt about the family’s arguments during the court’s hour-long argument. Kennedy indicated the question of how to compensate victims of cross-border shootings is one that the U.S. and Mexican governments should resolve. “You’ve indicated that there’s a problem all along the border. Why doesn’t that counsel us that this is one of the most sensitive areas of foreign affairs where the political branches should discuss with Mexico what the solution ought to be?,” Kennedy asked the Hernandez family’s lawyer, Robert Hilliard. Chief Justice John Roberts, another conservative, brought up the sensitive question of whether U.S. officials could be sued for drone attacks overseas. “How do you analyze the case of a drone strike in Iraq where the plane is piloted from Nevada? Why wouldn’t the same analysis apply in that case?” he asked Hilliard. The justices heard the case at a time that the security of the lengthy U.S.-Mexico border is a hot topic, with President Donald Trump moving forward with plans for a border wall he said is needed to combat illegal immigration. The case is one of three the justices currently are considering that concern the extent to which the U.S. Constitution provides rights to non-U.S. citizens. That issue has become more pressing in light of Trump’s January order, put on hold by the courts, to block entry into the United States by people from seven Muslim-majority countries and refugees. Trump is preparing a rewritten version of the ban. The case raises several legal questions, including whether or not the U.S. Constitution’s ban on unjustified deadly force applied to Hernandez because he was a Mexican citizen on Mexican soil when the shooting occurred in June 2010. The court could resolve the case by simply deciding not to apply a 1971 Supreme Court ruling in a case involving federal drug enforcement agents that allowed such lawsuits in limited circumstances. The court has been reluctant in subsequent cases to extend that ruling to other types of conduct. Kennedy seemed unwilling to take that step, saying the Hernandez shooting would be an “extraordinary case” in which to allow a lawsuit against a federal official. Liberal justices appeared more willing to examine whether some U.S. rights extend to border areas where the U.S. government exercises a certain amount of authority even beyond the border line, as it does in the culvert where Hernandez was killed. Justice Elena Kagan said it could be described as a no-man’s land that is “neither one thing or another thing.” Likewise, Justice Stephen Breyer said the border area could be viewed as a “special kind of physical place” where U.S. law could extend in certain instances. Hernandez’s lawyers cited a report by the Washington Monthly magazine that said over a five year period, border agents were involved in 10 cross-border shootings, killing six Mexican nationals. Justice Sonia Sotomayor, another liberal, said that in order to deter such shootings, “why should there not be a civil remedy to ensure that border police are complying with the Constitution?” The incident took place at a border crossing between El Paso, Texas and Ciudad Juarez, Mexico. The U.S. Border Patrol said at the time that Hernandez was pelting U.S. agents with rocks from the Mexican side of the Rio Grande before the shooting. U.S. authorities have asserted that Mesa shot Hernandez in self-defense. Lawyers for Hernandez’s family disputed that account, saying he was playing a game with other teenagers in which they would run across a culvert from the Mexican side and touch the U.S. border fence before dashing back. The FBI also said Hernandez was a known immigrant smuggler who had been pressed into service by smuggling gangs that took advantage of his youth.  The family appealed a 2015 ruling by the New Orleans-based 5th U.S. Circuit Court of Appeals throwing out the lawsuit."
1,1,1,Youth leader of Zimbabwe's ruling party apologizes to military on state TV,"HARARE (Reuters) - The head of the youth wing of Zimbabwe s ruling party on Wednesday publicly apologized on state television to the military, which has seized power saying it aims to isolate  criminals  in President Robert Mugabe s entourage.  Kudzai Chipanga, whose powerful ZANU-PF youth wing has been a strong supporter of Mugabe and his wife Grace, said he had voluntarily given his statement apologizing for denigrating defense forces chief General Constantino Chiwenga. It was an abrupt about-face for Chipanga, who on Tuesday accused the army chief of subverting the constitution.   Defending the revolution and our leader and president is an ideal we live for and if need be it is a principle we are prepared to die for,  Chipanga had said at the party s headquarters in Harare. "
1,1,1,U.S. spending bill far short of sum sought for Trump NYC security,"WASHINGTON (Reuters) - A Republican-led panel in the U.S. House of Representatives agreed on Tuesday to add $7 million to a short-term federal spending bill to reimburse New York authorities for President-elect Donald Trump’s security costs, far short of the $35 million requested by the city’s congressional delegation. New York’s U.S. lawmakers were quick to express their unhappiness. “I am extremely disappointed that the Continuing Resolution to fund the federal government does not fully reimburse the people of New York for the unprecedented security costs incurred to keep the President-elect and his family safe between the election and his inauguration,” U.S. Democratic Representative Carolyn Maloney said in a statement. The bill, which funds U.S. agencies through April 28, must pass before a Friday deadline to keep government agencies running. At a Capitol Hill news conference earlier on Tuesday, John Miller, the New York Police Department’s deputy commissioner for intelligence and counter terrorism, said he was in contact with congressional Democrats and Republicans about the costs of security operations to protect Trump both before and after the Republican takes office on Jan. 20. “This is not about party politics. It’s not about politics at all,” Miller said. He said Trump’s security “footprint” would be even “more complex” once he becomes president. Representative Nita Lowey, a Democrat, said the Republican leadership of the House Appropriations committee had expressed sympathy for the city’s pre-inauguration reimbursement request but had asked for more specifics. Several House Democrats on Tuesday also signed a letter to New York Governor Andrew Cuomo and New York City Mayor Bill de Blasio urging that the state and city “refuse to pay” for Trump’s extra New York security costs once he is sworn in as president.  “Should the President-Elect choose to maintain two permanent residences for his family, it is reasonable to request he reimburse the city and the state for all additional security expenses from his own significant personal financial resources,” the letter said. Trump has said his wife, Melania, and son Barron will move from New York to the White House “right after he finishes school.” "
1,1,0,'Missing' British film maker sighted in Papua New Guinea,"SYDNEY (Reuters) - A British explorer reported missing while searching for a remote tribe in Papua New Guinea has been spotted next to an airstrip and is awaiting evacuation, a friend said on Thursday.  Benedict Allen, a documentary film maker, left last month to seek an isolated tribe, the Yaifo, in the north of the remote and rural South Pacific country of Papua New Guinea, but took no means of communication and left no evacuation plan or destination, his friend, Frank Gardner, told Reuters.    According to his blog, Allen aimed to be back in Britain by mid-November.  Don t try to rescue me, please - where I m going in PNG you won t ever find me you know,  he wrote on Twitter on Oct. 11. But after he missed a flight home last weekend, friends and family raised the alarm.  Benedict Allen is not out of danger yet. He is currently marooned in a remote part of Papua New Guinea that is only reachable by air after all the road bridges were cut due to tribal fighting,  Gardner, who is also the BBC s security correspondent, told Reuters.   Urgent efforts are now under way to try to airlift him out as soon as possible in case fighting erupts around him.  Gardner had earlier told the BBC that a PNG tribal commission had been looking for Allen and that he had been sighted by an airstrip. Reuters was unable to independently confirm the sighting.   Allen, who calls himself an  adventurer  on his website, describes being  beaten daily for six weeks  on a previous trip to PNG as part of an initiation ritual.  He also describes trekking a remote section of the Amazon,  during which, dying of starvation and malaria , he was forced to eat his dog. "
1,1,1,Russian official: not worried about EU's moves on defense pact,"BERLIN (Reuters) - A senior Russia s foreign ministry official on Tuesday said he was not worried by the European Union s move to integrate European defenses, saying the initiative was  just words  and did not appear to be aimed at Moscow. Kirill Logvinov, head of the NATO section at the Russian foreign ministry, called at the annual Berlin Security Conference for renewed efforts to rebuild trust between European countries and Russia through dialogue and military cooperation. He said the trans-Atlantic NATO alliance had revived Cold War tensions through an enlargement that threatened Russia s national security. Moscow was open to resuming dialogue and rebuilding trust, he said, and remained committed to implementing the Minsk agreements aimed at ending violence in eastern Ukraine - as long as Kiev also made good its promises under the deal.  Just to sit down at a table would be an important step back toward building trust,  Logvinov told reporters. Asked whether Russia was concerned about an agreement by 23 EU members to cooperate on funding joint military projects and commands, he said Moscow welcomed any steps that would help unify Europe.  We are not trying to splinter any group. The better the groups work with each other in the Europe, the better it is for us. The faster they speak with a single voice, the better it is for our relationship with the EU,  he said. Logvinov said the EU s Permanent Structured Cooperation or PESCO, had been in the works for decades.  Of course, we are watching this development, but at this point, it s just words.  France, Germany and 21 other EU governments signed an agreement this month to fund, develop and deploy armed forces after Britain s decision to quit the bloc, a project that was first proposed in the 1950s and long resisted by Britain. Under the deal, to be signed by EU leaders in December, participating governments will for the first time legally bind themselves into joint projects as well as pledging to increase defense spending and contribute to rapid deployments. Its backers say that if successful, the formal club of 23 members will give the European Union a more coherent role in tackling international crises and end the kind of shortcomings seen in Libya in 2011, when European allies relied on the United States for air power and munitions. Rachel Ellehuus, principal director for European and NATO policy at the U.S. Defense Department, told the conference that the United States welcomed the deal, lauding Europe s transparent approach to the new initiative. Unlike past attempts, the U.S.-led NATO alliance backs the project, aiming to benefit from stronger militaries. Many governments say Russia s seizure of Ukraine s Crimea in 2014 was a turning-point for European defense integration, after years of defense spending cuts that left Europe without vital capabilities. But German Defence Minister Ursula von der Leyen said PESCO was more about making Europe work more efficiently together to deal with humanitarian crises and was not related to fraying relations with Russia.     "
1,1,1,Many Trump voters welcome U.S. air strikes as show of strength,"NEW YORK/FORT LAUDERDALE, Fla. (Reuters) - For many supporters of U.S. President Donald Trump, his decision to bomb a Syrian airfield in retaliation for a poison gas attack was a decisive show of strength and resolve - just what they voted for in November. In interviews with more than a dozen Trump voters, many acknowledged that getting the U.S. military directly involved in the Syrian conflict was a far cry from the “America First” isolationism the Republican candidate espoused during the campaign. Unlike several prominent far-right backers who denounced Thursday’s air strikes in Syria , most of the Trump voters interviewed in Texas, Florida and New York on Friday said the attack was not an abdication of his commitment to put U.S. interests above all others. “Love it, love it, love it, love it. He said from Day One that he’s not going to take any nonsense,” Anthony Calvanese, 28, a construction foreman, told a reporter on a sidewalk in New York City’s Staten Island borough. “He needs to start showing our superiority in the world.” Trump’s order came despite his vow in the 2016 campaign to avoid entanglements in Middle East conflicts. Four years ago, he also admonished his predecessor, Democrat Barack Obama, to refrain from retaliating after the Syrian government launched a poison gas attack on its own citizens. The apparent ideological inconsistencies angered some of Trump’s staunchest supporters on the far right. Paul Joseph Watson, a London-based editor at Infowars, a U.S. media outlet praised by Trump that promotes unsubstantiated conspiracy theories, declared on Twitter he was “OFF the Trump train.” Self-described white nationalist leader Richard Spencer called Trump’s decision a “betrayal” and the “end of America First.”     By contrast, several Trump voters said they still trusted the president to deliver on his promises. Todd Recknagel, a 53-year-old managing partner of a private equity firm in Panama City Beach, Florida, said the move reinforced his support for Trump because it showed the president is willing to adjust his thinking based on events. “I appreciate the fact that he’s not so inwardly focused that he’s willing to stand up for principle on something like Syria,” he said in a phone interview.  “(Ronald) Reagan wouldn’t allow that stuff either,” he said, referring to the 1980s president revered by Republicans. Some Trump backers said he had no choice but to act given the horror of Tuesday’s poison gas attack.  “If we allowed this to go by, we would be as bad as those who stood by and did nothing as Hitler marched across Europe” in World War 2, Tom Harney, 64, a yacht broker from Lauderhill, Florida, said outside a diner in Fort Lauderdale. That sentiment was echoed by Joseph Mure Jr., a lawyer who practices in Brooklyn. “They murdered innocents: women, babies, children,” he told a reporter after exiting a Staten Island courthouse. “How many bombs did we drop on Syria? I wish we’d dropped twice that amount.” U.S. warships in the Mediterranean Sea launched dozens of Tomahawk missiles at the airfield. Others said Trump, who cultivated a tough image during the campaign and promised to strengthen the American military, was demonstrating that the United States remains the world’s leader. “We’re no longer leading from behind,” said Art Tillberg, 67, of Coral Springs, Florida, referring to a phrase Republicans used to criticize Obama’s 2011 efforts to oust Libyan leader Muammar Gaddafi. Still, not all Trump voters agreed with the missile strike, echoing objections from some on the far right that it ran counter to his campaign promises. Anthony Sage, a 42-year-old retired Army staff sergeant, said the attack undermined Trump’s “America First” message. “The strike is a waste of American time and money,” Sage, who said he served tours of duty in Iraq and Afghanistan, said on Friday outside the Fort Hood Army base in Killeen, Texas. “We should be taking care of people here in America first.” Abdi Mohamed, a 23-year-old Somali immigrant from St. Paul, Minnesota, who voted for Trump in November, said the move showed the president was abandoning his outsider instincts in favor of following the advice of the political establishment. “He was against military action in Syria, but now it seems more and more he is becoming a bit of a cog in the system,” Mohamed said in a phone interview. A few Trump voters found themselves torn: wary of the decision to embroil the United States in Syria’s six-year civil war but unwilling to abandon the president they elected. “I’m kind of on the fence,” said Melanie Groves, 39, a small business owner in Louisville, Illinois, who organized a pro-Trump rally last month.  “Best-case scenario, this would be a strong message that this red line has been crossed,” she said in a phone interview. “Worst-case scenario, there are a lot of conspiracy theorists that think we are headed towards World War 3.” "
1,1,0,U.S. Senate plans to vote on FCC chairman tenure this week,"WASHINGTON (Reuters) - U.S. Senate Majority Leader Mitch McConnell on Tuesday moved to force the Senate to vote later this week on the nomination of Federal Communications Commission Chairman Ajit Pai to serve another five-year term. The vote on Pai is expected after Democrats plan to harshly criticize him for moving to dismantle Obama-era internet access rules and taking other steps to deregulate U.S. telecommunications rules. McConnell on Tuesday filed a petition to force a vote to end debate on Pai’s nomination. Pai, a former Justice Department, FCC and Capitol Hill staffer, has been moving swiftly to undo many of the regulations adopted by the FCC during the Obama administration since assuming the chairmanship. Pai joined the FCC as a commissioner in March 2012 and was elevated to chairman by President Donald Trump in January. He would be forced to leave at the end of this year if the Senate does not reconfirm him to a new five-year-term In April, Pai proposed overturning the landmark 2015 net neutrality rules. On Tuesday, Pai declined to say when he might ask the FCC to give final approval to the proposal. The rules, which the FCC put in place under Democratic President Barack Obama, prohibit broadband providers from giving or selling access to speedy internet, essentially a “fast lane,” to certain internet services over others. The rules reclassified internet service providers much like utilities. They were favored by web companies like Facebook Inc, Alphabet Inc and others, which said they would guarantee equal access to the internet to all, but opposed by internet service providers, which said they could eventually result in rate regulation, inhibit innovation and make it harder to manage traffic. Internet providers such as AT&T Inc, Verizon Communications Inc and Comcast Corp have argued that the net neutrality rules have made investment in additional capacity less likely. Earlier this year, the FCC voted 2-1 to reverse a 2016 decision that limits the number of television stations some broadcasters can buy. Pai has said he plans to take a new look at the current overall limit on companies owning stations serving no more than 39 percent of U.S. television households and plans a comprehensive review of close to 1,000 pages of media regulations. "
1,1,1,PNG says Australia responsible for hundreds of asylum seekers when detention camp closes,"SYDNEY (Reuters) - Australia will not be allowed to walk away from legal, financial and moral responsibility for nearly 800 men when it closes its asylum seeker detention center in Papua New Guinea (PNG) on Tuesday, PNG s immigration minister said. Human rights advocates are warning of a looming humanitarian crisis when the Manus Island center closes if the men are not properly resettled, with hundreds of the detainees refusing to leave the center for fear of being targeted by locals. PNG Immigration Minister Petrus Thomas said late on Sunday that Australia will remain responsible for the welfare of the men that have been detained in the Australian-funded center for more than four years. Australia refuses to allow asylum seekers arriving by boat to reach its shores, detaining them in camps in PNG and Nauru in the South Pacific. The United Nations and rights groups have for years cited human rights abuses among detainees in the centers.  It is PNG s position that as long as there is one individual from this arrangement that remains in PNG, Australia will continue to provide financial and other support to PNG to manage the persons transferred under the arrangement until the last person leaves or is independently resettled in PNG,  Thomas said in an emailed statement. Australia has already said it would spend up to A$250 million ($195 million) housing the nearly 800 refugees and asylum seekers in Papua New Guinea for the next 12 months after its controversial detention center closes. The Manus center is scheduled to close on Tuesday, after being declared illegal by a PNG court, with 600 men set to be moved to three new transit camps. Just under 200 men have already relocated. Despite threats that basic services like electricity and water will be cut off, the remaining detainees are refusing to move, citing fears for their safety. Fears of violence have been stoked further after PNG sent extra security forces to the camp. The relocation of the men is designed as a temporary measure, allowing the United States time to complete vetting of refugees as part of a refugee swap deal. The United States has agreed to take up to possibly 1,250 refugees from Australia s two Pacific detention centers, but so far only 25 men from Manus have been resettled. In exchange, Australia said it will resettle Central American refugees. Australia has said those detainees not resettled in the United States will be allowed to stay in PNG or the tiny Pacific island of Nauru. But nearly all have refused invitations to settle permanently in both locations. Thomas said PNG will not force anyone to remain.  It is the responsibility of Australia to pursue third country options,  he said. Australia s acting Prime Minister Julie Bishop said on Monday that Canberra was exploring possible deals for resettlement, but added  those who have found not to be refugees should go home .  They ve been found by the (United Nations) not to be owed protection so they should return to their homes,  she said. The bulk of the detainees come from war-torn countries such as Syria and Afghanistan, and Pakistan, Iran, Sri Lanka and Myanmar. "
1,1,1,"Russia to donate Kalashnikovs, trucks and munitions to Philippines","MANILA (Reuters) - Philippine President Rodrigo Duterte on Wednesday announced that Russia would donate defense hardware to support the military s fight against pro-Islamic State militants, who he said could regroup and attack  anywhere and everywhere . Duterte said Russia would provide about 5,000 assault rifles in a deal to be signed this month, and the Philippine military would no longer have to use second-hand arms.  We will have the Kalashnikov,  he said in a speech to troops, adding that Russia wanted to keep the donation secret. Moscow s gift would follow China s donation of more than 6,000 assault rifles and 100 sniper rifles, among the fruits of Duterte s efforts to form partnerships with two arms-producing powers that are rivals to the United States. The United States has for decades been the Philippines  defense treaty ally and its biggest source or hardware and training, providing about $1 billion in equipment since 2000. Duterte has made no secret of his animosity toward Washington and his disdain for the U.S. military alliance. A senior defense official told Reuters the Russian weapons would arrive later this month, when Russia s defense minister attends a regional meeting. The rifles would be accompanied by millions of rounds of ammunition and dozens of army trucks. Five Russian warships were due to visit in Manila to deliver the equipment, the official said. Four have visited the country this year, in two separate visits. Duterte said the military needed to be properly equipped to handle Islamic State loyalists who had established a dangerous foothold in Mindanao in the south.  They will not disappear, they will regroup anywhere and everywhere,  Duterte said.     "
1,1,1,Russia likely to reduce troops in Syria before year-end: military chief,"SOCHI, Russia (Reuters) - The size of Russia s military force in Syria is likely to be significantly reduced and a drawdown could start before the end of the year, the chief of the Russian military general staff said on Thursday. Russia s military support of Syrian President Bashar al-Assad, notably through air strikes, has been crucial in defeating Islamic State and Syrian opposition forces.  There is very little left to do before the completion of military objectives. Of course, a decision will be made by the supreme commander-in-chief and the deployment will be reduced,  Valery Gerasimov told reporters on the sidelines of a meeting between President Vladimir Putin and military top brass in the Black Sea resort of Sochi. Gerasimov said forces would likely be  substantially  reduced but leave Russia with two military bases, a ceasefire-monitoring center and  a number of necessary structures to support the situation which has developed  in Syria.   Putin hosted Assad in Sochi on Monday and discussed moving from military operations to a search for a political solution to Syria s conflict. [nL8N1NR0K3] On Wednesday, Putin won the backing of Turkey and Iran to host a Syrian peace conference, taking the central role in a major diplomatic push to finally end Syria s civil war, now in its seventh year. [nL8N1NS5RQ] In March last year Putin said Russia had achieved its goals in Syria and ordered the withdrawal of the  main part  of its forces. However, a U.S.-led coalition operating in Syria said that after that statement Russia s combat power was largely intact. "
1,1,1,Russian bombers fire cruise missiles at Islamic State targets in Syria: RIA,"MOSCOW (Reuters) - Russian Tu-95 strategic bombers have fired cruise missiles at Islamic State targets in Syria s Deir al-Zor and Idlib provinces, the RIA news agency quoted Russia s Defense Ministry as saying on Tuesday. The strikes were carried out at a safe distance from U.S. special forces and U.S.-backed militias, the ministry was cited as saying. "
1,1,1,Trump says New Hampshire win not necessary to secure nomination,"WASHINGTON (Reuters) - U.S. Republican presidential candidate Donald Trump said he does not have to win the New Hampshire primary vote on Tuesday to secure the nomination, apparently tamping down expectations despite holding a double-digit lead in that state’s polls.     The billionaire businessman came in second to Texas Senator Ted Cruz in the Iowa caucuses last week, although polls put him ahead. His candidacy has alarmed the Republican establishment and has been marked by rows, including over his calls for a temporary ban on Muslims entering the United States. No Republican has won the presidential nomination without winning either the Iowa caucuses or the New Hampshire primary since the 1970s, but it would not technically be impossible.  Asked whether a loss in New Hampshire would derail his campaign, Trump told the NBC News show “Meet the Press”: “I don’t think I need it. I hope that I get it.”  “I would like to win but I don’t know that it is necessary.”    Recent opinion polls give him a lead of between 10 and 22 percentage points over the next closest contender.  Trump has built his campaign in part around his self-declared reputation as a “winner,” and a loss in New Hampshire would intensify doubts that he can translate opinion poll support into votes. He also told “Meet the Press” that he has spent as much as $50 million less than expected on the campaign so far, in part because the media provides him so much free publicity. “People like you put me on. What do I take a commercial for?” Trump told the show’s moderator, Chuck Todd. (This story has been refiled to restore dropped word “in” in 2nd paragraph; restores quotation marks to “Meet the Press” in paragraphs 4 and 8)  (Reporting by Howard Schneider; Editing by Louise Ireland) SAP is the sponsor of this content. It was independently created by Reuters’ editorial staff and funded in part by SAP, which otherwise has no role in this coverage."
